Year,Month,Day,GHI
2019,1,11,0
2019,1,11,0
2019,1,11,0
2019,1,11,0
2019,1,11,0
2019,1,11,0
2019,1,11,0
2019,1,11,0
2019,1,11,0
2019,1,11,0
2019,1,11,0
2019,1,11,0
2019,1,11,0
2019,1,11,0
2019,1,11,0
2019,1,11,0
2019,1,11,0
2019,1,11,0
2019,1,11,0
2019,1,11,0
2019,1,11,0
2019,1,11,0
2019,1,11,0
2019,1,11,0
2019,1,11,0
2019,1,11,0
2019,1,11,0
2019,1,11,0
2019,1,11,0
2019,1,11,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,9
2019,1,12,18
2019,1,12,28
2019,1,12,39
2019,1,12,52
2019,1,12,66
2019,1,12,80
2019,1,12,94
2019,1,12,109
2019,1,12,240
2019,1,12,139
2019,1,12,154
2019,1,12,268
2019,1,12,283
2019,1,12,303
2019,1,12,282
2019,1,12,382
2019,1,12,398
2019,1,12,412
2019,1,12,424
2019,1,12,436
2019,1,12,445
2019,1,12,453
2019,1,12,460
2019,1,12,465
2019,1,12,468
2019,1,12,470
2019,1,12,470
2019,1,12,468
2019,1,12,465
2019,1,12,461
2019,1,12,455
2019,1,12,447
2019,1,12,437
2019,1,12,426
2019,1,12,414
2019,1,12,400
2019,1,12,385
2019,1,12,373
2019,1,12,355
2019,1,12,336
2019,1,12,315
2019,1,12,294
2019,1,12,271
2019,1,12,247
2019,1,12,223
2019,1,12,198
2019,1,12,173
2019,1,12,147
2019,1,12,121
2019,1,12,96
2019,1,12,72
2019,1,12,29
2019,1,12,15
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,12,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,13
2019,1,13,27
2019,1,13,43
2019,1,13,61
2019,1,13,80
2019,1,13,99
2019,1,13,137
2019,1,13,158
2019,1,13,180
2019,1,13,201
2019,1,13,269
2019,1,13,292
2019,1,13,314
2019,1,13,334
2019,1,13,354
2019,1,13,372
2019,1,13,389
2019,1,13,405
2019,1,13,419
2019,1,13,431
2019,1,13,443
2019,1,13,453
2019,1,13,461
2019,1,13,467
2019,1,13,473
2019,1,13,476
2019,1,13,478
2019,1,13,478
2019,1,13,476
2019,1,13,474
2019,1,13,469
2019,1,13,463
2019,1,13,455
2019,1,13,446
2019,1,13,435
2019,1,13,423
2019,1,13,409
2019,1,13,393
2019,1,13,377
2019,1,13,359
2019,1,13,339
2019,1,13,319
2019,1,13,297
2019,1,13,275
2019,1,13,251
2019,1,13,227
2019,1,13,202
2019,1,13,176
2019,1,13,150
2019,1,13,125
2019,1,13,99
2019,1,13,40
2019,1,13,51
2019,1,13,30
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,13,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,26
2019,1,14,47
2019,1,14,69
2019,1,14,94
2019,1,14,120
2019,1,14,146
2019,1,14,172
2019,1,14,198
2019,1,14,223
2019,1,14,248
2019,1,14,272
2019,1,14,295
2019,1,14,317
2019,1,14,338
2019,1,14,357
2019,1,14,260
2019,1,14,275
2019,1,14,288
2019,1,14,286
2019,1,14,301
2019,1,14,311
2019,1,14,458
2019,1,14,466
2019,1,14,473
2019,1,14,472
2019,1,14,476
2019,1,14,478
2019,1,14,478
2019,1,14,476
2019,1,14,474
2019,1,14,469
2019,1,14,463
2019,1,14,455
2019,1,14,446
2019,1,14,435
2019,1,14,423
2019,1,14,409
2019,1,14,393
2019,1,14,377
2019,1,14,359
2019,1,14,339
2019,1,14,319
2019,1,14,297
2019,1,14,275
2019,1,14,252
2019,1,14,227
2019,1,14,203
2019,1,14,177
2019,1,14,152
2019,1,14,126
2019,1,14,101
2019,1,14,76
2019,1,14,53
2019,1,14,32
2019,1,14,15
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,14,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,13
2019,1,15,36
2019,1,15,55
2019,1,15,57
2019,1,15,75
2019,1,15,93
2019,1,15,112
2019,1,15,160
2019,1,15,181
2019,1,15,202
2019,1,15,205
2019,1,15,224
2019,1,15,238
2019,1,15,271
2019,1,15,287
2019,1,15,286
2019,1,15,388
2019,1,15,404
2019,1,15,414
2019,1,15,321
2019,1,15,331
2019,1,15,341
2019,1,15,346
2019,1,15,352
2019,1,15,468
2019,1,15,351
2019,1,15,353
2019,1,15,339
2019,1,15,355
2019,1,15,353
2019,1,15,352
2019,1,15,349
2019,1,15,343
2019,1,15,333
2019,1,15,344
2019,1,15,333
2019,1,15,324
2019,1,15,319
2019,1,15,304
2019,1,15,283
2019,1,15,211
2019,1,15,196
2019,1,15,159
2019,1,15,145
2019,1,15,131
2019,1,15,117
2019,1,15,103
2019,1,15,89
2019,1,15,99
2019,1,15,81
2019,1,15,63
2019,1,15,46
2019,1,15,31
2019,1,15,17
2019,1,15,16
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,15,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,25
2019,1,16,44
2019,1,16,66
2019,1,16,90
2019,1,16,114
2019,1,16,140
2019,1,16,165
2019,1,16,190
2019,1,16,215
2019,1,16,239
2019,1,16,262
2019,1,16,285
2019,1,16,206
2019,1,16,154
2019,1,16,165
2019,1,16,130
2019,1,16,149
2019,1,16,157
2019,1,16,110
2019,1,16,313
2019,1,16,323
2019,1,16,238
2019,1,16,182
2019,1,16,185
2019,1,16,245
2019,1,16,225
2019,1,16,226
2019,1,16,146
2019,1,16,107
2019,1,16,106
2019,1,16,135
2019,1,16,77
2019,1,16,76
2019,1,16,109
2019,1,16,130
2019,1,16,125
2019,1,16,127
2019,1,16,149
2019,1,16,141
2019,1,16,143
2019,1,16,130
2019,1,16,120
2019,1,16,209
2019,1,16,181
2019,1,16,164
2019,1,16,229
2019,1,16,204
2019,1,16,179
2019,1,16,153
2019,1,16,75
2019,1,16,59
2019,1,16,44
2019,1,16,29
2019,1,16,17
2019,1,16,18
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,16,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,13
2019,1,17,25
2019,1,17,38
2019,1,17,54
2019,1,17,70
2019,1,17,87
2019,1,17,105
2019,1,17,204
2019,1,17,229
2019,1,17,254
2019,1,17,278
2019,1,17,302
2019,1,17,324
2019,1,17,345
2019,1,17,365
2019,1,17,384
2019,1,17,401
2019,1,17,418
2019,1,17,432
2019,1,17,441
2019,1,17,452
2019,1,17,462
2019,1,17,471
2019,1,17,478
2019,1,17,483
2019,1,17,487
2019,1,17,489
2019,1,17,398
2019,1,17,394
2019,1,17,391
2019,1,17,382
2019,1,17,369
2019,1,17,363
2019,1,17,350
2019,1,17,331
2019,1,17,321
2019,1,17,333
2019,1,17,403
2019,1,17,386
2019,1,17,368
2019,1,17,280
2019,1,17,263
2019,1,17,222
2019,1,17,184
2019,1,17,167
2019,1,17,237
2019,1,17,212
2019,1,17,187
2019,1,17,161
2019,1,17,40
2019,1,17,32
2019,1,17,24
2019,1,17,17
2019,1,17,11
2019,1,17,10
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,17,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,8
2019,1,18,13
2019,1,18,20
2019,1,18,27
2019,1,18,36
2019,1,18,44
2019,1,18,53
2019,1,18,63
2019,1,18,73
2019,1,18,118
2019,1,18,93
2019,1,18,103
2019,1,18,179
2019,1,18,141
2019,1,18,151
2019,1,18,156
2019,1,18,154
2019,1,18,162
2019,1,18,196
2019,1,18,201
2019,1,18,208
2019,1,18,250
2019,1,18,207
2019,1,18,211
2019,1,18,214
2019,1,18,216
2019,1,18,245
2019,1,18,245
2019,1,18,232
2019,1,18,230
2019,1,18,305
2019,1,18,300
2019,1,18,293
2019,1,18,203
2019,1,18,196
2019,1,18,190
2019,1,18,111
2019,1,18,53
2019,1,18,50
2019,1,18,40
2019,1,18,38
2019,1,18,69
2019,1,18,63
2019,1,18,43
2019,1,18,39
2019,1,18,34
2019,1,18,30
2019,1,18,26
2019,1,18,22
2019,1,18,18
2019,1,18,15
2019,1,18,12
2019,1,18,9
2019,1,18,6
2019,1,18,3
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,18,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,13
2019,1,19,24
2019,1,19,36
2019,1,19,50
2019,1,19,65
2019,1,19,81
2019,1,19,97
2019,1,19,114
2019,1,19,131
2019,1,19,148
2019,1,19,178
2019,1,19,195
2019,1,19,117
2019,1,19,211
2019,1,19,226
2019,1,19,247
2019,1,19,200
2019,1,19,210
2019,1,19,205
2019,1,19,166
2019,1,19,172
2019,1,19,170
2019,1,19,135
2019,1,19,138
2019,1,19,83
2019,1,19,90
2019,1,19,90
2019,1,19,84
2019,1,19,199
2019,1,19,198
2019,1,19,274
2019,1,19,229
2019,1,19,224
2019,1,19,194
2019,1,19,195
2019,1,19,188
2019,1,19,188
2019,1,19,170
2019,1,19,161
2019,1,19,89
2019,1,19,59
2019,1,19,54
2019,1,19,33
2019,1,19,22
2019,1,19,20
2019,1,19,18
2019,1,19,16
2019,1,19,15
2019,1,19,13
2019,1,19,12
2019,1,19,10
2019,1,19,9
2019,1,19,7
2019,1,19,6
2019,1,19,4
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,19,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,14
2019,1,20,6
2019,1,20,8
2019,1,20,9
2019,1,20,10
2019,1,20,11
2019,1,20,12
2019,1,20,14
2019,1,20,15
2019,1,20,16
2019,1,20,18
2019,1,20,19
2019,1,20,21
2019,1,20,22
2019,1,20,25
2019,1,20,26
2019,1,20,28
2019,1,20,30
2019,1,20,31
2019,1,20,33
2019,1,20,34
2019,1,20,35
2019,1,20,36
2019,1,20,36
2019,1,20,37
2019,1,20,38
2019,1,20,38
2019,1,20,38
2019,1,20,38
2019,1,20,39
2019,1,20,39
2019,1,20,38
2019,1,20,39
2019,1,20,38
2019,1,20,38
2019,1,20,36
2019,1,20,35
2019,1,20,33
2019,1,20,32
2019,1,20,30
2019,1,20,29
2019,1,20,28
2019,1,20,26
2019,1,20,24
2019,1,20,22
2019,1,20,20
2019,1,20,19
2019,1,20,218
2019,1,20,192
2019,1,20,167
2019,1,20,140
2019,1,20,114
2019,1,20,90
2019,1,20,65
2019,1,20,43
2019,1,20,25
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,20,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,18
2019,1,21,26
2019,1,21,42
2019,1,21,63
2019,1,21,89
2019,1,21,110
2019,1,21,133
2019,1,21,157
2019,1,21,181
2019,1,21,205
2019,1,21,230
2019,1,21,283
2019,1,21,310
2019,1,21,353
2019,1,21,375
2019,1,21,397
2019,1,21,360
2019,1,21,386
2019,1,21,404
2019,1,21,412
2019,1,21,413
2019,1,21,425
2019,1,21,445
2019,1,21,403
2019,1,21,411
2019,1,21,445
2019,1,21,348
2019,1,21,350
2019,1,21,453
2019,1,21,359
2019,1,21,356
2019,1,21,347
2019,1,21,266
2019,1,21,260
2019,1,21,407
2019,1,21,278
2019,1,21,268
2019,1,21,343
2019,1,21,243
2019,1,21,231
2019,1,21,302
2019,1,21,301
2019,1,21,281
2019,1,21,252
2019,1,21,183
2019,1,21,165
2019,1,21,147
2019,1,21,129
2019,1,21,112
2019,1,21,94
2019,1,21,105
2019,1,21,85
2019,1,21,48
2019,1,21,50
2019,1,21,34
2019,1,21,19
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,21,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,0
2019,1,22,19
2019,1,22,23
2019,1,22,38
2019,1,22,54
2019,1,22,85
2019,1,22,108
2019,1,22,132
2019,1,22,156
2019,1,22,223
2019,1,22,250
2019,1,22,276
2019,1,22,302
2019,1,22,327
2019,1,22,350
2019,1,22,374
2019,1,22,395
2019,1,22,414
2019,1,22,433
2019,1,22,450
2019,1,22,466
2019,1,22,479
2019,1,22,492
2019,1,22,503
2019,1,22,512
2019,1,22,519
2019,1,22,525
2019,1,22,529
2019,1,22,532
2019,1,22,532
2019,1,22,531
2019,1,22,529
2019,1,22,525
2019,1,22,520
2019,1,22,513
2019,1,22,503
2019,1,22,492
2019,1,22,479
2019,1,22,421
2019,1,22,419
2019,1,22,400
